Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,BR_Density,Room_Density,Dist_to_City,RecID,SetID
221300,4.0875,52,1248,283,620,275,37.89,-122.3,3024.428823,561434.9071,740327.849,71322.83602,17303.65392,2.190812721,4.538181818,17303.65392,16886,O
246200,3.4732,52,2248,422,870,377,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535,2.061611374,5.962864721,17900.87535,16887,O
229100,3.1375,52,1571,349,693,326,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535,1.985673352,4.819018405,17900.87535,16888,O
218200,3.1795,52,3171,698,1498,696,37.89,-122.29,3881.676339,560850.9491,739757.7861,70884.22147,17900.87535,2.146131805,4.556034483,17900.87535,16889,O
370900,6.6828,52,3706,531,1205,504,37.89,-122.26,6486.003391,559104.0909,738051.63,69618.68114,19818.46376,2.269303202,7.353174603,19818.46376,16901,O
344000,6.1593,41,1125,195,356,181,37.89,-122.25,7358.56988,558523.4853,737484.2607,69214.11313,20493.08951,1.825641026,6.215469613,20493.08951,16902,O
350000,7.5385,37,3000,457,987,450,37.89,-122.25,7358.56988,558523.4853,737484.2607,69214.11313,20493.08951,2.159737418,6.666666667,20493.08951,16903,O
368600,6.7138,42,2863,460,1031,448,37.89,-122.25,7358.56988,558523.4853,737484.2607,69214.11313,20493.08951,2.241304348,6.390625,20493.08951,16904,O
367500,7.3195,37,3881,560,1315,517,37.89,-122.2,11732.44884,555633.1808,734657.6049,67327.79788,24064.11083,2.348214286,7.506769826,24064.11083,16905,O
499000,8.1489,18,4845,735,1634,734,37.89,-122.18,13484.47965,554483.046,733531.7277,66639.85158,25564.14181,2.223129252,6.600817439,25564.14181,16906,O
434500,8.7589,32,1779,241,721,258,37.89,-122.16,15237.19427,553336.3645,732408.6039,65991.77273,27095.00991,2.991701245,6.895348837,27095.00991,16907,O
350000,2.7411,27,744,214,295,169,37.89,-122.13,17867.10797,551622.8643,730729.1085,65096.9907,29438.58331,1.378504673,4.402366864,29438.58331,16908,O
257100,4.125,30,3227,733,1260,684,37.89,-122.12,17985.53666,551053.4476,730170.6673,64819.92733,30230.42961,1.718963165,4.717836257,30230.42961,16909,O
310300,5.2079,21,3282,653,1398,601,37.89,-122.1,17785.53211,549917.2558,729055.8801,64298.42648,31827.72318,2.140888208,5.460898502,31827.72318,16911,O
406500,6.8686,35,880,139,352,132,37.89,-122.09,17749.73755,549350.486,728499.5374,64054.25463,32632.50471,2.532374101,6.666666667,32632.50471,16912,O
283900,6.2924,39,3018,501,1223,489,37.89,-122.08,17757.19646,548784.6041,727943.8975,63821.30622,33440.98285,2.441117764,6.171779141,33440.98285,16913,O
266800,4.3864,28,3410,746,1428,670,37.89,-122.07,17807.8545,548219.6127,727388.9619,63599.70459,34252.89585,1.914209115,5.089552239,34252.89585,16914,O
268800,5.5636,38,2139,343,809,340,37.89,-122.07,17807.8545,548219.6127,727388.9619,63599.70459,34252.89585,2.358600583,6.291176471,34252.89585,16915,O
263300,5.6558,38,757,124,319,123,37.89,-122.07,17807.8545,548219.6127,727388.9619,63599.70459,34252.89585,2.572580645,6.154471545,34252.89585,16916,O
114300,3.1002,21,4985,1590,2575,1458,37.89,-122.06,17901.34493,547655.5146,726834.7323,63389.56874,35068.00511,1.619496855,3.419067215,35068.00511,16917,O
310600,4.2625,37,1677,269,689,283,37.89,-122.05,18037.00171,547092.3126,726281.2104,63191.01304,35886.09284,2.56133829,5.925795053,35886.09284,16918,O
349100,7.5349,33,2423,322,998,346,37.89,-122.04,18213.88272,546530.0094,725728.3977,63004.147,36706.95988,3.099378882,7.002890173,36706.95988,16919,O
366700,7.3445,13,2085,292,852,264,37.89,-121.93,21018.39292,540404.8004,719694.7349,61745.74983,45876.92048,2.917808219,7.897727273,45876.92048,16921,O
162500,5.7485,26,161,27,1542,30,37.89,-121.29,27674.82851,507131.7531,686411.573,81383.39883,101058.5848,57.11111111,5.366666667,81383.39883,16922,O
242600,3.115,23,1250,257,437,188,37.9,-122.71,2582.455055,586856.1333,765075.2186,95487.91712,28202.90287,1.700389105,6.64893617,28202.90287,16923,O
463500,8.634,48,1550,253,641,276,37.9,-122.56,3579.435686,577708.0063,756206.5774,85972.14334,18003.4933,2.533596838,5.615942029,18003.4933,16924,O
402400,6.7546,36,1760,283,562,246,37.9,-122.56,3579.435686,577708.0063,756206.5774,85972.14334,18003.4933,1.985865724,7.154471545,18003.4933,16925,O
362500,5.1292,24,221,41,75,38,37.9,-122.56,3579.435686,577708.0063,756206.5774,85972.14334,18003.4933,1.829268293,5.815789474,18003.4933,16926,O
453400,7.9606,34,1431,224,503,220,37.9,-122.55,4160.065042,577104.1779,755620.3233,85372.74461,17465.57143,2.245535714,6.504545455,17465.57143,16927,O
370000,4.4375,48,2491,460,937,455,37.9,-122.54,4831.169789,576501.119,755034.701,84778.25825,16956.08945,2.036956522,5.474725275,16956.08945,16928,O
389200,3.7813,41,3170,622,1091,528,37.9,-122.54,4831.169789,576501.119,755034.701,84778.25825,16956.08945,1.754019293,6.003787879,16956.08945,16929,O
267100,4.4239,16,1704,402,689,348,37.9,-122.52,6326.860137,575297.319,753865.3579,83604.44099,16033.14215,1.713930348,4.896551724,16033.14215,16931,O
500001,8.4888,30,3763,717,1292,632,37.9,-122.45,7031.631234,571108.6136,749792.7791,79666.78645,14109.59563,1.80195258,5.954113924,14109.59563,16932,O
224200,3.5125,38,2263,522,1027,509,37.9,-122.3,2958.944293,562264.9307,741173.212,72285.09327,18147.36765,1.96743295,4.445972495,18147.36765,16933,O
256100,4.5824,15,5083,1212,2420,1146,37.9,-122.3,2958.944293,562264.9307,741173.212,72285.09327,18147.36765,1.99669967,4.435427574,18147.36765,16934,O
217200,2.9219,37,2125,489,912,462,37.9,-122.3,2958.944293,562264.9307,741173.212,72285.09327,18147.36765,1.865030675,4.5995671,18147.36765,16935,O
223000,3.4091,41,2053,435,873,415,37.9,-122.3,2958.944293,562264.9307,741173.212,72285.09327,18147.36765,2.006896552,4.946987952,18147.36765,16936,O
141700,2.3946,35,1102,308,688,303,37.9,-122.3,2958.944293,562264.9307,741173.212,72285.09327,18147.36765,2.233766234,3.636963696,18147.36765,16937,O
162500,2.2672,30,1772,471,880,437,37.9,-122.3,2958.944293,562264.9307,741173.212,72285.09327,18147.36765,1.86836518,4.054919908,18147.36765,16938,O
276800,3.3333,49,1283,238,576,236,37.9,-122.29,3830.768673,561681.9127,740603.8742,71852.41167,18717.61199,2.420168067,5.436440678,18717.61199,16939,O
234900,4.4286,52,2657,500,1131,489,37.9,-122.29,3830.768673,561681.9127,740603.8742,71852.41167,18717.61199,2.262,5.433537832,18717.61199,16941,O
362900,7.1754,52,2318,328,779,312,37.9,-122.28,4704.682155,561099.7295,740035.2078,71427.97001,19310.96615,2.375,7.429487179,19310.96615,16942,O
397000,10.0825,52,2003,250,658,244,37.9,-122.28,4704.682155,561099.7295,740035.2078,71427.97001,19310.96615,2.632,8.209016393,19310.96615,16943,O
346800,4.9083,52,2261,328,819,335,37.9,-122.28,4704.682155,561099.7295,740035.2078,71427.97001,19310.96615,2.49695122,6.749253731,19310.96615,16944,O
333700,6.3538,49,3191,516,1148,507,37.9,-122.28,4704.682155,561099.7295,740035.2078,71427.97001,19310.96615,2.224806202,6.293885602,19310.96615,16945,O
287500,4.1212,52,1369,249,490,248,37.9,-122.28,4704.682155,561099.7295,740035.2078,71427.97001,19310.96615,1.967871486,5.52016129,19310.96615,16946,O
375400,5.6228,42,1650,274,645,256,37.9,-122.27,5579.703209,560518.3835,739467.2141,71011.91604,19925.36568,2.354014599,6.4453125,19925.36568,16947,O
374400,7.9556,52,2079,273,684,275,37.9,-122.27,5579.703209,560518.3835,739467.2141,71011.91604,19925.36568,2.505494505,7.56,19925.36568,16948,O
358800,6.174,52,1803,240,572,236,37.9,-122.27,5579.703209,560518.3835,739467.2141,71011.91604,19925.36568,2.383333333,7.639830508,19925.36568,16949,O
357300,7.8864,52,1927,279,705,288,37.9,-122.26,6455.381451,559937.8775,738899.8948,70604.39806,20558.92385,2.52688172,6.690972222,20558.92385,16951,O
371300,7.8336,37,2220,335,903,362,37.9,-122.26,6455.381451,559937.8775,738899.8948,70604.39806,20558.92385,2.695522388,6.132596685,20558.92385,16952,O
500001,10.3416,36,2107,287,740,280,37.9,-122.2,11714.99388,556472.627,735510.2281,68346.87313,24676.99312,2.578397213,7.525,24676.99312,16953,O
500001,9.0064,36,4760,610,1511,572,37.9,-122.18,13469.07257,555324.3825,734385.8051,67669.37996,26141.68707,2.47704918,8.321678322,26141.68707,16954,O
500001,10.3224,32,5738,746,2099,732,37.9,-122.14,16977.7283,553038.2804,732145.2339,66433.89723,29167.85577,2.813672922,7.838797814,29167.85577,16955,O
294400,6.5095,38,827,144,368,136,37.9,-122.1,16676.11924,550766.1712,729915.7807,65365.16109,32292.68699,2.555555556,6.080882353,32292.68699,16956,O
306800,5.0499,32,1075,170,486,173,37.9,-122.08,16645.8993,549635.4183,728805.2554,64895.94774,33883.60538,2.858823529,6.213872832,33883.60538,16957,O
288000,5.1097,29,4133,770,1691,744,37.9,-122.08,16645.8993,549635.4183,728805.2554,64895.94774,33883.60538,2.196103896,5.555107527,33883.60538,16958,O
216100,2.6998,25,5869,1685,2669,1554,37.9,-122.06,16799.56513,548508.2291,727697.548,64471.46469,35490.12869,1.583976261,3.776705277,35490.12869,16959,O
335700,4.6528,32,2676,484,986,473,37.9,-122.05,16944.02568,547945.9779,727144.7552,64276.27761,36298.59548,2.037190083,5.657505285,36298.59548,16961,O
321200,4.8088,32,4498,862,1818,851,37.9,-122.05,16944.02568,547945.9779,727144.7552,64276.27761,36298.59548,2.109048724,5.285546416,36298.59548,16962,O
275800,5.6986,20,5467,1044,2310,963,37.9,-122.04,17132.16937,547384.6258,726592.6716,64092.60069,37110.23027,2.212643678,5.677050883,37110.23027,16963,O
340900,6.9051,5,14684,2252,4276,1722,37.9,-121.6,17110.0178,523618.5949,703028.3628,67870.41294,74334.79241,1.898756661,8.527293844,67870.41294,16964,O
125000,2.9,38,226,44,125,38,37.9,-121.31,25628.12435,509030.2384,688319.5297,81100.07735,99460.72221,2.840909091,5.947368421,81100.07735,16965,O
55700,0.9614,28,371,71,171,70,37.9,-121.28,27622.02257,507573.6311,686837.342,82798.38323,102069.5828,2.408450704,5.3,82798.38323,16966,O
137500,2.625,16,50,10,20,6,37.9,-121.24,30431.13237,505647.3482,684872.8907,85137.6868,105550.0383,2,8.333333333,85137.6868,16967,O
153300,2.1538,17,1047,212,530,196,37.9,-120.28,110520.6281,465403.3348,642078.2526,155318.0043,189435.6789,2.5,5.341836735,155318.0043,16968,O
238700,4.3194,43,1730,326,629,279,37.91,-122.69,1178.143528,586421.5708,764702.7285,94908.95755,27291.88999,1.929447853,6.200716846,27291.88999,16969,O
460000,3.2794,48,1283,278,567,255,37.91,-122.55,4995.271112,577911.9025,756448.3593,86190.99105,18369.34552,2.039568345,5.031372549,18369.34552,16971,O
489000,5.6302,48,2924,489,1159,505,37.91,-122.54,5566.504658,577309.7669,755863.455,85602.26734,17885.69315,2.370143149,5.79009901,17885.69315,16972,O
500001,7.9892,37,2524,398,999,417,37.91,-122.53,5738.59136,576708.4037,755279.1844,85018.59009,17432.88113,2.510050251,6.052757794,17432.88113,16973,O
402900,5.5951,30,4174,739,1818,705,37.91,-122.52,5320.124294,576107.8155,754695.5488,84440.06395,17013.37211,2.460081191,5.920567376,17013.37211,16974,O
310000,6.641,2,647,136,203,118,37.91,-122.51,5021.396306,575508.0046,754112.5499,83866.79552,16629.68663,1.492647059,5.483050847,16629.68663,16975,O
441100,5.4851,31,7001,1282,2755,1267,37.91,-122.5,4864.517024,574908.9735,753530.189,83298.89337,16284.35707,2.148985959,5.525651144,16284.35707,16976,O
500001,10.0791,27,2682,382,935,369,37.91,-122.45,6243.809021,571925.6005,750628.0076,80543.8123,15214.52409,2.447643979,7.268292683,15214.52409,16977,O
269800,5.0524,18,3507,711,1224,676,37.91,-122.38,1780.890697,567782.3206,746592.1712,76944.77713,15782.09643,1.721518987,5.187869822,15782.09643,16978,O
186800,4.2895,4,2851,798,1285,712,37.91,-122.35,1841.877964,566018.7608,744872.3609,75503.97625,16725.63214,1.610275689,4.004213483,16725.63214,16979,O
119600,2.6399,34,2669,647,1341,555,37.91,-122.32,1902.084775,564262.579,743158.5105,74129.37035,18008.2876,2.072642968,4.809009009,18008.2876,16981,O
167800,2.7628,39,2955,696,1417,682,37.91,-122.31,2541.133847,563678.8366,742588.5585,73686.52385,18499.54848,2.03591954,4.332844575,18499.54848,16982,O
178400,3.6417,43,2549,511,1060,528,37.91,-122.31,2541.133847,563678.8366,742588.5585,73686.52385,18499.54848,2.074363992,4.827651515,18499.54848,16983,O
177800,4.1146,45,3924,834,1992,773,37.91,-122.31,2541.133847,563678.8366,742588.5585,73686.52385,18499.54848,2.388489209,5.076326003,18499.54848,16984,O
218100,2.7243,31,1432,348,681,348,37.91,-122.31,2541.133847,563678.8366,742588.5585,73686.52385,18499.54848,1.956896552,4.114942529,18499.54848,16985,O
200400,2.9441,39,2686,569,1159,559,37.91,-122.3,3291.868029,563095.9242,742019.275,73251.58917,19018.6836,2.036906854,4.805008945,19018.6836,16986,O
209100,3.6321,40,2866,617,1305,589,37.91,-122.3,3291.868029,563095.9242,742019.275,73251.58917,19018.6836,2.115072934,4.865874363,19018.6836,16987,O
263200,5.1691,38,2591,424,905,378,37.91,-122.29,4093.29062,562513.8444,741450.6613,72824.70809,19563.47408,2.134433962,6.854497354,19563.47408,16988,O
262000,4.0536,46,2085,346,748,354,37.91,-122.29,4093.29062,562513.8444,741450.6613,72824.70809,19563.47408,2.161849711,5.889830508,19563.47408,16989,O
275300,5.0362,29,5438,871,2310,890,37.91,-122.03,16300.20048,547680.6623,726906.971,65012.68585,38347.4319,2.652123995,6.11011236,38347.4319,17001,O
367700,7.6877,21,10093,1269,3645,1219,37.91,-122.01,16917.42311,546564.379,725807.8219,64709.00499,39967.26671,2.872340426,8.27973749,39967.26671,17002,O
187100,4.8958,17,1962,291,825,267,37.91,-121.7,13876.30873,529741.8562,709145.392,66106.97023,65973.23108,2.835051546,7.348314607,65973.23108,17003,O
241400,5.1017,13,2479,394,1075,350,37.91,-121.6,16009.47299,524516.1019,703925.3896,68899.47228,74547.5641,2.728426396,7.082857143,68899.47228,17004,O
65900,1.69,31,820,179,576,155,37.91,-121.28,26936.88365,508501.6062,687757.6249,83642.16796,102221.3945,3.217877095,5.290322581,83642.16796,17005,O
100000,4.375,16,108,18,54,22,37.91,-120.32,106878.0246,467845.1449,644671.0726,152556.0087,186007.5939,3,4.909090909,152556.0087,17006,O
500001,8.9248,37,1926,290,721,298,37.92,-122.56,5529.884966,579322.6181,757861.9388,87603.75141,19782.99243,2.486206897,6.463087248,19782.99243,17007,O
500001,6.1085,52,2303,350,859,359,37.92,-122.55,5922.177637,578720.6335,757277.1191,87015.75229,19294.87974,2.454285714,6.415041783,19294.87974,17008,O
410500,5.5379,42,1741,301,723,306,37.92,-122.53,4836.721398,577518.9789,756109.3786,85854.77296,18405.69007,2.401993355,5.689542484,18405.69007,17009,O
500001,14.5833,24,421,64,163,75,37.92,-122.52,4332.065886,576919.3138,755526.4607,85281.9972,18008.91099,2.546875,5.613333333,18008.91099,17011,O
317800,5.8509,47,793,163,334,151,37.92,-122.52,4332.065886,576919.3138,755526.4607,85281.9972,18008.91099,2.049079755,5.251655629,18008.91099,17012,O
375000,3.7647,32,2622,541,1022,464,37.92,-122.51,3959.534474,576320.4266,754944.1796,84714.50346,17646.93386,1.88909427,5.650862069,17646.93386,17013,O
349200,6.1632,32,2639,415,1013,408,37.92,-122.5,3758.620645,575722.3199,754362.5368,84152.3986,17321.94059,2.440963855,6.468137255,17321.94059,17014,O
300900,5.5926,30,2270,359,974,351,37.92,-122.5,3758.620645,575722.3199,754362.5368,84152.3986,17321.94059,2.713091922,6.467236467,17321.94059,17015,O
386200,6.2953,26,2170,347,849,318,37.92,-122.49,3756.959218,575124.996,753781.5338,83595.79134,17036.04793,2.446685879,6.823899371,17036.04793,17016,O
104200,1.3929,52,215,41,126,43,37.92,-122.36,498.5107781,567432.1491,746287.3982,76912.89655,17402.57172,3.073170732,5,17402.57172,17017,O
94000,1.9224,36,921,200,585,236,37.92,-122.35,1364.194121,566846.0454,745715.5099,76445.65733,17737.36546,2.925,3.902542373,17737.36546,17018,O
122400,2.2301,26,3887,779,2512,740,37.92,-122.33,2621.670203,565676.3016,744573.7222,75533.31342,18514.02847,3.224646983,5.252702703,18514.02847,17019,O
129100,3.2674,28,4649,977,2606,953,37.92,-122.32,2858.813311,565092.6666,744003.8258,75088.4777,18951.51011,2.667349028,4.878279119,18951.51011,17021,O
186900,3.3594,22,1119,220,565,199,37.92,-122.32,2858.813311,565092.6666,744003.8258,75088.4777,18951.51011,2.568181818,5.623115578,18951.51011,17022,O
183300,2.8456,30,1014,236,537,204,37.92,-122.31,3318.412627,564509.8596,743434.5965,74651.38037,19418.86123,2.275423729,4.970588235,19418.86123,17023,O
220100,3.724,38,1250,236,631,279,37.92,-122.31,3318.412627,564509.8596,743434.5965,74651.38037,19418.86123,2.673728814,4.480286738,19418.86123,17024,O
195800,2.5,12,1895,600,983,519,37.92,-122.31,3318.412627,564509.8596,743434.5965,74651.38037,19418.86123,1.638333333,3.651252408,19418.86123,17025,O
212200,4.1587,43,2116,407,900,361,37.92,-122.31,3318.412627,564509.8596,743434.5965,74651.38037,19418.86123,2.211302211,5.861495845,19418.86123,17026,O
321600,6.0677,32,3943,605,1524,614,37.92,-122.3,3923.047422,563927.8831,742866.0356,74222.15815,19913.97898,2.519008264,6.421824104,19913.97898,17027,O
239000,4.0804,33,1615,271,710,285,37.92,-122.3,3923.047422,563927.8831,742866.0356,74222.15815,19913.97898,2.619926199,5.666666667,19913.97898,17028,O
288200,5.943,35,583,88,235,84,37.92,-122.29,4616.072966,563346.7397,742298.1449,73800.94845,20434.84516,2.670454545,6.94047619,20434.84516,17029,O
311400,6,36,1450,235,568,234,37.92,-122.29,4616.072966,563346.7397,742298.1449,73800.94845,20434.84516,2.417021277,6.196581197,20434.84516,17031,O
250000,4.4561,28,2377,469,1068,435,37.92,-122.08,14423.60653,551339.8287,730529.993,67048.88078,34858.51406,2.277185501,5.464367816,34858.51406,17032,O
264900,6.195,26,1733,265,796,274,37.92,-122.08,14423.60653,551339.8287,730529.993,67048.88078,34858.51406,3.003773585,6.324817518,34858.51406,17033,O
225000,4.4312,26,3872,739,1629,684,37.92,-122.07,14485.90162,550777.6813,729977.2404,66838.06678,35637.83329,2.204330176,5.660818713,35637.83329,17034,O
234700,4.7094,14,12713,2558,4741,2412,37.92,-122.05,14766.5752,549656.0725,728873.8557,66449.45378,37209.66678,1.853401095,5.270729685,37209.66678,17035,O
358800,6.5847,23,3318,408,1124,393,37.92,-122.03,15244.89691,548538.0633,727773.3093,66105.49859,38797.30917,2.754901961,8.442748092,38797.30917,17036,O
351200,7.4713,26,5077,640,1872,636,37.92,-122.02,15552.77238,547980.4154,727224.1046,65950.48957,39596.46517,2.925,7.982704403,39596.46517,17037,O
353600,8.3956,18,2808,337,1038,337,37.92,-122.01,15903.04251,547423.6758,726675.6142,65806.90148,40398.89661,3.080118694,8.332344214,40398.89661,17038,O
365800,8.1163,16,2638,345,1055,334,37.92,-122.01,15903.04251,547423.6758,726675.6142,65806.90148,40398.89661,3.057971014,7.898203593,40398.89661,17039,O
73900,1.7694,28,3308,766,3201,720,37.92,-121.3,24867.40342,510396.4783,689662.8643,83377.80134,100651.5951,4.178851175,4.594444444,83377.80134,17041,O
73100,3.1053,12,1096,240,1175,278,37.92,-121.29,25568.92478,509912.8336,689170.2479,83932.21006,101518.229,4.895833333,3.942446043,83932.21006,17042,O
60300,2.1705,36,499,115,451,124,37.92,-121.28,26280.94602,509430.3165,688678.4712,84492.15975,102385.057,3.92173913,4.024193548,84492.15975,17043,O
61600,2.4412,30,1061,230,851,195,37.92,-121.28,26280.94602,509430.3165,688678.4712,84492.15975,102385.057,3.7,5.441025641,84492.15975,17044,O
66000,2.4097,19,2109,427,1742,426,37.92,-121.25,28472.07471,507989.563,687208.1986,86204.16952,104986.6569,4.079625293,4.950704225,86204.16952,17045,O
85700,1.8958,28,590,129,315,99,37.92,-121.23,29971.98496,507034.7578,686232.2494,87371.25711,106721.9413,2.441860465,5.95959596,87371.25711,17046,O
208300,3.3333,27,471,84,195,72,37.92,-120.84,61933.57668,489365.3391,667899.4844,113243.2969,140662.8739,2.321428571,6.541666667,113243.2969,17047,O
99400,3.625,22,1022,194,517,198,37.92,-120.4,99772.5455,471771.0979,648907.6471,146669.2003,179092.626,2.664948454,5.161616162,146669.2003,17048,O
